Datetime,Value,ID,Anomaly
2020-03-02 8:15,135.9909821,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 8:30,135.4610901,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 8:45,135.2740784,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 9:00,135.8669586,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 9:15,136.8926392,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 9:30,135.8403931,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 9:45,136.8534241,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 10:00,137.1844025,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 10:15,136.0128784,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 10:30,136.3768768,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 10:45,136.0540314,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 11:00,136.9512634,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 11:15,136.3765869,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 11:30,136.5568237,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 11:45,136.3674927,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 12:00,136.8032379,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 12:15,136.0542603,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 12:30,135.6912994,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 12:45,135.8949738,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 13:00,136.8401642,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 13:15,135.62854,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 13:30,135.665741,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 13:45,135.5110626,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 14:00,136.1930084,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 14:15,135.4741974,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 14:30,135.4369965,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 14:45,134.7709198,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 15:00,134.4842072,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 15:15,134.6393738,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 15:30,134.6393738,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 15:45,134.6393738,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 16:00,133.740448,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 16:15,133.740448,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 16:30,133.2883453,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 16:36,128.681015,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 16:45,130.9611664,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 17:00,131.6031494,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 17:15,132.761261,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 17:30,134.0773621,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 17:45,132.5210876,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 18:00,133.4947052,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 18:15,133.8581238,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 18:30,135.3518372,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 18:45,133.9452209,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-02 19:00,134.1364899,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
