"Datetime","Value","ID","Anomaly"
2020-01-08 12:00:00,136.315246582031,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 12:15:00,136.696502685547,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 12:30:00,136.315643310547,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 12:45:00,136.500854492188,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 13:00:00,136.582077026367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 13:15:00,136.32438659668,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 13:30:00,135.63232421875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 13:45:00,136.669921875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 14:00:00,136.338027954102,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 14:15:00,135.836776733398,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 14:30:00,136.005447387695,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 14:45:00,135.412658691406,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 15:00:00,135.215637207031,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 15:15:00,135.14225769043,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 15:30:00,134.602813720703,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 15:45:00,136.016906738281,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 15:55:42,133.449859619141,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 16:00:00,132.574600219727,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 16:02:58,169.210723876953,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:05:41,172.179153442383,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:12:07,163.341125488281,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:13:07,137.427215576172,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:15:00,139.114669799805,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:16:00,135.24462890625,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:17:42,138.712295532227,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:18:43,136.126220703125,"Campus Energy Centre Boiler B-1 Gas Pressure",TRUE
2020-01-08 16:21:36,130.846054077148,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 16:30:00,131.128799438477,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 16:31:00,134.099853515625,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 16:45:00,134.167541503906,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:00:00,132.998413085938,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:06:10,129.74609375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:07:52,133.748794555664,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:15:00,134.233276367188,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:30:00,134.093124389648,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:45:00,133.550216674805,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 17:57:55,136.629455566406,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 18:00:00,136.629455566406,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 18:15:00,134.810668945312,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 18:30:00,134.996795654297,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 18:45:00,135.406951904297,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 19:00:00,134.450393676758,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 19:15:00,134.770095825195,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 19:30:00,134.279022216797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 19:45:00,134.279022216797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 20:00:00,134.279022216797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 20:15:00,134.279022216797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 20:30:00,134.226257324219,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 20:45:00,134.226257324219,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 21:00:00,134.226257324219,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 21:15:00,134.380920410156,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 21:30:00,134.380920410156,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 21:45:00,134.380920410156,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 22:00:00,133.923873901367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 22:15:00,133.923873901367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 22:30:00,133.923873901367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 22:45:00,133.923873901367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 23:00:00,133.923873901367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 23:15:00,133.532821655273,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 23:30:00,133.532821655273,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-08 23:45:00,134.63346862793,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 00:00:00,134.781143188477,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 00:15:00,135.175338745117,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 00:30:00,134.964294433594,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 00:45:00,134.903213500977,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 01:00:00,134.905517578125,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 01:15:00,134.920318603516,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 01:30:00,135.000518798828,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 01:45:00,135.098236083984,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 02:00:00,135.599029541016,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 02:15:00,135.171752929688,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 02:30:00,136.198944091797,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 02:45:00,136.751373291016,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 03:00:00,136.23796081543,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 03:15:00,135.636581420898,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 03:30:00,135.207916259766,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 03:45:00,135.659393310547,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 04:00:00,135.890991210938,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 04:15:00,136.971557617188,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 04:30:00,135.225311279297,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 04:45:00,135.73957824707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 05:00:00,136.085922241211,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 05:15:00,135.888336181641,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
