Timestamp,Campus Energy Centre Feeder 60L56 Apparent Power
2021-04-01T02:02:21-07:00 Los_Angeles,10855.9404296875kVA
2021-04-01T02:04:38-07:00 Los_Angeles,10754.5751953125kVA
2021-04-01T02:05:46-07:00 Los_Angeles,10849.5224609375kVA
2021-04-01T02:07:46-07:00 Los_Angeles,10675.5361328125kVA
2021-04-01T02:10:29-07:00 Los_Angeles,10736.7890625kVA
2021-04-01T02:11:38-07:00 Los_Angeles,10675.2841796875kVA
2021-04-01T02:12:39-07:00 Los_Angeles,10746.015625kVA
2021-04-01T02:13:41-07:00 Los_Angeles,10827.42578125kVA
2021-04-01T02:45:00-07:00 Los_Angeles,10688.4462890625kVA
2021-04-01T02:46:21-07:00 Los_Angeles,10779.91796875kVA
2021-04-01T02:47:27-07:00 Los_Angeles,10870.876953125kVA
2021-04-01T02:49:25-07:00 Los_Angeles,10806.0576171875kVA
2021-04-01T02:50:59-07:00 Los_Angeles,10734.841796875kVA
2021-04-01T02:52:31-07:00 Los_Angeles,10794.666015625kVA
2021-04-01T02:53:37-07:00 Los_Angeles,10877.51953125kVA
2021-04-01T02:54:55-07:00 Los_Angeles,10779.78125kVA
2021-04-01T02:56:02-07:00 Los_Angeles,10874.837890625kVA
2021-04-01T02:57:03-07:00 Los_Angeles,10802.892578125kVA
2021-04-01T03:00:00-07:00 Los_Angeles,10816.7890625kVA
2021-04-01T03:01:18-07:00 Los_Angeles,10888.3046875kVA
2021-04-01T03:02:25-07:00 Los_Angeles,10817.91015625kVA
2021-04-01T03:03:25-07:00 Los_Angeles,10918.1982421875kVA
2021-04-01T03:04:25-07:00 Los_Angeles,11114.0908203125kVA
2021-04-01T03:05:25-07:00 Los_Angeles,10898.279296875kVA
2021-04-01T03:06:50-07:00 Los_Angeles,10978.029296875kVA
2021-04-01T03:08:09-07:00 Los_Angeles,10895.365234375kVA
2021-04-01T03:09:09-07:00 Los_Angeles,11024.9326171875kVA
2021-04-01T03:10:09-07:00 Los_Angeles,10880.2919921875kVA
2021-04-01T03:11:16-07:00 Los_Angeles,10790.607421875kVA
2021-04-01T03:12:52-07:00 Los_Angeles,10878.7685546875kVA
2021-04-01T03:14:01-07:00 Los_Angeles,10767.0595703125kVA
2021-04-01T03:30:00-07:00 Los_Angeles,10611.2802734375kVA
2021-04-01T03:31:00-07:00 Los_Angeles,10684.3154296875kVA
2021-04-01T03:32:00-07:00 Los_Angeles,10566.5439453125kVA
2021-04-01T03:33:00-07:00 Los_Angeles,10730.7568359375kVA
2021-04-01T03:34:30-07:00 Los_Angeles,10674.126953125kVA
2021-04-01T03:35:36-07:00 Los_Angeles,10778.7431640625kVA
2021-04-01T03:36:42-07:00 Los_Angeles,10723.12109375kVA
2021-04-01T03:39:20-07:00 Los_Angeles,10785.1796875kVA
2021-04-01T03:40:38-07:00 Los_Angeles,10851.2578125kVA
2021-04-01T03:41:38-07:00 Los_Angeles,10758.5986328125kVA
2021-04-01T03:42:39-07:00 Los_Angeles,10817.0078125kVA
2021-04-01T03:43:43-07:00 Los_Angeles,10741.3115234375kVA
2021-04-01T03:45:00-07:00 Los_Angeles,10751.6279296875kVA
2021-04-01T03:47:02-07:00 Los_Angeles,10691.44140625kVA
2021-04-01T03:48:34-07:00 Los_Angeles,10790.7177734375kVA
2021-04-01T03:52:30-07:00 Los_Angeles,10708.869140625kVA
2021-04-01T03:53:30-07:00 Los_Angeles,10850.97265625kVA
2021-04-01T03:54:41-07:00 Los_Angeles,10793.23828125kVA
2021-04-01T03:55:41-07:00 Los_Angeles,10706.826171875kVA
2021-04-01T03:57:06-07:00 Los_Angeles,10605.8916015625kVA
2021-04-01T03:58:24-07:00 Los_Angeles,10665.224609375kVA
2021-04-01T03:59:24-07:00 Los_Angeles,10727.7216796875kVA
2021-04-01T04:30:00-07:00 Los_Angeles,10661.716796875kVA
2021-04-01T04:31:15-07:00 Los_Angeles,10722.6689453125kVA
2021-04-01T04:32:15-07:00 Los_Angeles,10643.640625kVA
2021-04-01T04:34:58-07:00 Los_Angeles,10572.4755859375kVA
2021-04-01T04:35:58-07:00 Los_Angeles,10708.943359375kVA
2021-04-01T04:37:36-07:00 Los_Angeles,10615.953125kVA
2021-04-01T04:38:36-07:00 Los_Angeles,10716.5087890625kVA
2021-04-01T04:39:36-07:00 Los_Angeles,10806.7578125kVA
2021-04-01T04:40:36-07:00 Los_Angeles,10696.3720703125kVA
2021-04-01T04:44:01-07:00 Los_Angeles,10627.236328125kVA
