Timestamp,Campus Energy Centre Boiler B-3 Gas Pressure
2021-03-31T23:45:00-07:00 Los_Angeles,136.00936889648438kPa
2021-04-01T00:00:00-07:00 Los_Angeles,136.20477294921875kPa
2021-04-01T00:15:00-07:00 Los_Angeles,135.9552001953125kPa
2021-04-01T00:30:00-07:00 Los_Angeles,136.1759796142578kPa
2021-04-01T00:45:00-07:00 Los_Angeles,136.61085510253906kPa
2021-04-01T01:00:00-07:00 Los_Angeles,135.58883666992188kPa
2021-04-01T01:15:00-07:00 Los_Angeles,136.10214233398438kPa
2021-04-01T01:30:00-07:00 Los_Angeles,135.9906005859375kPa
2021-04-01T01:45:00-07:00 Los_Angeles,135.83349609375kPa
2021-04-01T02:00:00-07:00 Los_Angeles,135.92674255371094kPa
2021-04-01T02:15:00-07:00 Los_Angeles,136.1984405517578kPa
2021-04-01T02:30:00-07:00 Los_Angeles,136.1984405517578kPa
2021-04-01T02:45:00-07:00 Los_Angeles,136.138671875kPa
2021-04-01T03:00:00-07:00 Los_Angeles,136.43824768066406kPa
2021-04-01T03:15:00-07:00 Los_Angeles,135.8621368408203kPa
2021-04-01T03:30:00-07:00 Los_Angeles,136.410400390625kPa
2021-04-01T03:45:00-07:00 Los_Angeles,135.76910400390625kPa
2021-04-01T04:00:00-07:00 Los_Angeles,135.806396484375kPa
2021-04-01T04:15:00-07:00 Los_Angeles,135.77645874023438kPa
2021-04-01T04:30:00-07:00 Los_Angeles,135.7842254638672kPa
2021-04-01T04:45:00-07:00 Los_Angeles,136.2346649169922kPa
2021-04-01T05:00:00-07:00 Los_Angeles,135.73252868652344kPa
2021-04-01T05:15:00-07:00 Los_Angeles,135.57748413085938kPa
2021-04-01T05:30:00-07:00 Los_Angeles,136.15017700195312kPa
2021-04-01T05:45:00-07:00 Los_Angeles,135.6959991455078kPa
2021-04-01T06:00:00-07:00 Los_Angeles,135.8159942626953kPa
2021-04-01T06:15:00-07:00 Los_Angeles,135.03152465820312kPa
2021-04-01T06:30:00-07:00 Los_Angeles,135.19313049316406kPa
2021-04-01T06:45:00-07:00 Los_Angeles,135.1580352783203kPa
2021-04-01T07:00:00-07:00 Los_Angeles,135.3824462890625kPa
2021-04-01T07:15:00-07:00 Los_Angeles,135.13389587402344kPa
2021-04-01T07:30:00-07:00 Los_Angeles,133.9403533935547kPa
2021-04-01T07:45:00-07:00 Los_Angeles,134.2254638671875kPa
2021-04-01T08:00:00-07:00 Los_Angeles,134.375732421875kPa
2021-04-01T08:15:00-07:00 Los_Angeles,134.552490234375kPa
2021-04-01T08:30:00-07:00 Los_Angeles,133.98365783691406kPa
2021-04-01T08:45:00-07:00 Los_Angeles,134.59461975097656kPa
2021-04-01T09:00:00-07:00 Los_Angeles,135.18572998046875kPa
2021-04-01T09:15:00-07:00 Los_Angeles,136.16819763183594kPa
2021-04-01T09:30:00-07:00 Los_Angeles,135.38121032714844kPa
2021-04-01T09:45:00-07:00 Los_Angeles,136.07740783691406kPa
2021-04-01T10:00:00-07:00 Los_Angeles,135.42828369140625kPa
