Timestamp,Campus Energy Centre HX-1 CEC GHG Intensity
2021-04-01T00:00:00-07:00 Los_Angeles,290.8145230443624_kg/MWh
2021-04-01T00:15:00-07:00 Los_Angeles,380.9825131607989_kg/MWh
2021-04-01T00:30:00-07:00 Los_Angeles,227.19763055419082_kg/MWh
2021-04-01T00:45:00-07:00 Los_Angeles,275.7811444585405_kg/MWh
2021-04-01T01:00:00-07:00 Los_Angeles,577.1104114404686_kg/MWh
2021-04-01T01:15:00-07:00 Los_Angeles,207.26549530416682_kg/MWh
2021-04-01T01:30:00-07:00 Los_Angeles,690.5591170843925_kg/MWh
2021-04-01T01:45:00-07:00 Los_Angeles,218.49320144231356_kg/MWh
2021-04-01T02:00:00-07:00 Los_Angeles,417.060505543887_kg/MWh
2021-04-01T02:15:00-07:00 Los_Angeles,215.8120427018654_kg/MWh
2021-04-01T02:30:00-07:00 Los_Angeles,229.5682382460227_kg/MWh
2021-04-01T02:45:00-07:00 Los_Angeles,292.09270786911287_kg/MWh
2021-04-01T03:00:00-07:00 Los_Angeles,362.5138150522544_kg/MWh
2021-04-01T03:15:00-07:00 Los_Angeles,222.5069111888106_kg/MWh
2021-04-01T03:30:00-07:00 Los_Angeles,310.89640995290534_kg/MWh
2021-04-01T03:45:00-07:00 Los_Angeles,1009.2174443065529_kg/MWh
2021-04-01T04:00:00-07:00 Los_Angeles,172.40702762905832_kg/MWh
2021-04-01T04:15:00-07:00 Los_Angeles,2259.976034097728_kg/MWh
2021-04-01T04:30:00-07:00 Los_Angeles,143.55372332174082_kg/MWh
2021-04-01T04:45:00-07:00 Los_Angeles,281.4081018265534_kg/MWh
2021-04-01T05:00:00-07:00 Los_Angeles,446.0650374435313_kg/MWh
2021-04-01T05:15:00-07:00 Los_Angeles,197.21574762041445_kg/MWh
2021-04-01T05:30:00-07:00 Los_Angeles,317.17834992321644_kg/MWh
2021-04-01T05:45:00-07:00 Los_Angeles,298.0342057331728_kg/MWh
2021-04-01T06:00:00-07:00 Los_Angeles,207.61862949317361_kg/MWh
2021-04-01T06:15:00-07:00 Los_Angeles,219.65088400440916_kg/MWh
2021-04-01T06:30:00-07:00 Los_Angeles,205.19825838405959_kg/MWh
2021-04-01T06:45:00-07:00 Los_Angeles,235.3744294656916_kg/MWh
2021-04-01T07:00:00-07:00 Los_Angeles,200.05154688056_kg/MWh
2021-04-01T07:15:00-07:00 Los_Angeles,190.36392010245396_kg/MWh
2021-04-01T07:30:00-07:00 Los_Angeles,187.18029399057323_kg/MWh
2021-04-01T07:45:00-07:00 Los_Angeles,192.89680375897495_kg/MWh
2021-04-01T08:00:00-07:00 Los_Angeles,187.74330082862318_kg/MWh
2021-04-01T08:15:00-07:00 Los_Angeles,210.99328160231218_kg/MWh
2021-04-01T08:30:00-07:00 Los_Angeles,182.41371590245228_kg/MWh
2021-04-01T08:45:00-07:00 Los_Angeles,207.4586424009834_kg/MWh
2021-04-01T09:00:00-07:00 Los_Angeles,257.37544393222964_kg/MWh
2021-04-01T09:15:00-07:00 Los_Angeles,213.65355867352844_kg/MWh
2021-04-01T09:30:00-07:00 Los_Angeles,210.22345153928646_kg/MWh
2021-04-01T09:45:00-07:00 Los_Angeles,216.02275882955345_kg/MWh
2021-04-01T10:00:00-07:00 Los_Angeles,169.97431226103353_kg/MWh
2021-04-01T10:15:00-07:00 Los_Angeles,169.97756979250738_kg/MWh
2021-04-01T10:30:00-07:00 Los_Angeles,165.96748087188928_kg/MWh
2021-04-01T10:45:00-07:00 Los_Angeles,221.69395309725095_kg/MWh
2021-04-01T11:00:00-07:00 Los_Angeles,204.07927188569138_kg/MWh
2021-04-01T11:15:00-07:00 Los_Angeles,199.86932727182383_kg/MWh
2021-04-01T11:30:00-07:00 Los_Angeles,195.40495923048172_kg/MWh
2021-04-01T11:45:00-07:00 Los_Angeles,216.90265736445195_kg/MWh
2021-04-01T12:00:00-07:00 Los_Angeles,225.65993233585198_kg/MWh
2021-04-01T12:15:00-07:00 Los_Angeles,309.99273337920164_kg/MWh
2021-04-01T12:30:00-07:00 Los_Angeles,320.14574399381996_kg/MWh
2021-04-01T12:45:00-07:00 Los_Angeles,243.6334180917318_kg/MWh
2021-04-01T13:00:00-07:00 Los_Angeles,289.99662752987325_kg/MWh
2021-04-01T13:15:00-07:00 Los_Angeles,307.3576428795644_kg/MWh
2021-04-01T13:30:00-07:00 Los_Angeles,184.10984215684488_kg/MWh
2021-04-01T13:45:00-07:00 Los_Angeles,259.82715766062154_kg/MWh
2021-04-01T14:00:00-07:00 Los_Angeles,282.2583726581402_kg/MWh
2021-04-01T14:15:00-07:00 Los_Angeles,230.18380514600832_kg/MWh
