Timestamp,Campus Energy Centre Feeder 12F26 Apparent Power
2021-03-31T23:58:50-07:00 Los_Angeles,1269.3873291015625kVA
2021-04-01T00:00:00-07:00 Los_Angeles,1252.613037109375kVA
2021-04-01T00:02:23-07:00 Los_Angeles,1215.5496826171875kVA
2021-04-01T00:03:23-07:00 Los_Angeles,1262.229736328125kVA
2021-04-01T00:04:23-07:00 Los_Angeles,1222.2646484375kVA
2021-04-01T00:05:47-07:00 Los_Angeles,1263.3126220703125kVA
2021-04-01T00:07:08-07:00 Los_Angeles,1215.292236328125kVA
2021-04-01T00:08:17-07:00 Los_Angeles,1253.364990234375kVA
2021-04-01T00:10:46-07:00 Los_Angeles,1219.2998046875kVA
2021-04-01T00:12:08-07:00 Los_Angeles,1269.9290771484375kVA
2021-04-01T00:15:00-07:00 Los_Angeles,1255.1162109375kVA
2021-04-01T00:20:50-07:00 Los_Angeles,1223.0333251953125kVA
2021-04-01T00:21:57-07:00 Los_Angeles,1260.54931640625kVA
2021-04-01T00:24:12-07:00 Los_Angeles,1197.57568359375kVA
2021-04-01T00:25:12-07:00 Los_Angeles,1235.7552490234375kVA
2021-04-01T00:26:12-07:00 Los_Angeles,1277.318603515625kVA
2021-04-01T00:27:12-07:00 Los_Angeles,1188.944580078125kVA
2021-04-01T00:28:30-07:00 Los_Angeles,1229.24560546875kVA
2021-04-01T00:30:00-07:00 Los_Angeles,1232.1661376953125kVA
2021-04-01T00:31:51-07:00 Los_Angeles,1271.8853759765625kVA
2021-04-01T00:33:52-07:00 Los_Angeles,1205.542724609375kVA
2021-04-01T00:34:59-07:00 Los_Angeles,1270.328369140625kVA
2021-04-01T00:39:00-07:00 Los_Angeles,1317.3692626953125kVA
2021-04-01T00:40:21-07:00 Los_Angeles,1272.1953125kVA
2021-04-01T00:42:21-07:00 Los_Angeles,1307.42041015625kVA
2021-04-01T00:43:21-07:00 Los_Angeles,1266.244873046875kVA
2021-04-01T00:45:00-07:00 Los_Angeles,1258.775634765625kVA
2021-04-01T00:59:51-07:00 Los_Angeles,1297.9146728515625kVA
2021-04-01T01:00:00-07:00 Los_Angeles,1297.9146728515625kVA
2021-04-01T01:01:11-07:00 Los_Angeles,1258.84521484375kVA
2021-04-01T01:04:50-07:00 Los_Angeles,1217.711669921875kVA
2021-04-01T01:06:00-07:00 Los_Angeles,1271.125244140625kVA
2021-04-01T01:07:38-07:00 Los_Angeles,1232.02001953125kVA
2021-04-01T01:09:12-07:00 Los_Angeles,1282.9346923828125kVA
2021-04-01T01:10:47-07:00 Los_Angeles,1247.377685546875kVA
2021-04-01T01:15:00-07:00 Los_Angeles,1220.8775634765625kVA
2021-04-01T01:16:11-07:00 Los_Angeles,1267.1153564453125kVA
2021-04-01T01:20:30-07:00 Los_Angeles,1220.8531494140625kVA
2021-04-01T01:21:30-07:00 Los_Angeles,1265.444580078125kVA
2021-04-01T01:29:23-07:00 Los_Angeles,1298.1080322265625kVA
2021-04-01T01:30:00-07:00 Los_Angeles,1273.3616943359375kVA
2021-04-01T01:31:23-07:00 Los_Angeles,1231.8089599609375kVA
2021-04-01T01:32:23-07:00 Los_Angeles,1293.282470703125kVA
2021-04-01T01:33:51-07:00 Los_Angeles,1255.457763671875kVA
2021-04-01T01:35:11-07:00 Los_Angeles,1297.250244140625kVA
2021-04-01T01:37:40-07:00 Los_Angeles,1252.84912109375kVA
2021-04-01T01:38:47-07:00 Los_Angeles,1301.3575439453125kVA
2021-04-01T01:44:06-07:00 Los_Angeles,1254.0467529296875kVA
2021-04-01T01:45:00-07:00 Los_Angeles,1259.5921630859375kVA
2021-04-01T01:46:20-07:00 Los_Angeles,1293.829345703125kVA
2021-04-01T01:47:20-07:00 Los_Angeles,1237.6361083984375kVA
2021-04-01T01:48:32-07:00 Los_Angeles,1280.3214111328125kVA
2021-04-01T01:52:22-07:00 Los_Angeles,1316.1737060546875kVA
2021-04-01T01:53:42-07:00 Los_Angeles,1275.3519287109375kVA
2021-04-01T01:55:29-07:00 Los_Angeles,1316.6007080078125kVA
2021-04-01T01:57:31-07:00 Los_Angeles,1271.3079833984375kVA
2021-04-01T01:58:31-07:00 Los_Angeles,1305.7725830078125kVA
2021-04-01T02:00:00-07:00 Los_Angeles,1311.153564453125kVA
2021-04-01T02:03:58-07:00 Los_Angeles,1257.2923583984375kVA
2021-04-01T02:10:16-07:00 Los_Angeles,1296.666748046875kVA
2021-04-01T02:11:25-07:00 Los_Angeles,1263.9990234375kVA
2021-04-01T02:12:25-07:00 Los_Angeles,1298.12109375kVA
2021-04-01T02:14:36-07:00 Los_Angeles,1261.7445068359375kVA
2021-04-01T02:15:00-07:00 Los_Angeles,1241.5421142578125kVA
2021-04-01T02:16:00-07:00 Los_Angeles,1321.1234130859375kVA
2021-04-01T02:17:20-07:00 Los_Angeles,1284.4112548828125kVA
2021-04-01T02:19:35-07:00 Los_Angeles,1324.478515625kVA
2021-04-01T02:20:43-07:00 Los_Angeles,1269.869873046875kVA
2021-04-01T02:21:50-07:00 Los_Angeles,1304.564697265625kVA
2021-04-01T02:25:23-07:00 Los_Angeles,1341.791259765625kVA
2021-04-01T02:27:36-07:00 Los_Angeles,1285.2125244140625kVA
2021-04-01T02:28:36-07:00 Los_Angeles,1328.4407958984375kVA
2021-04-01T02:29:36-07:00 Los_Angeles,1295.656982421875kVA
2021-04-01T02:30:00-07:00 Los_Angeles,1299.8663330078125kVA
2021-04-01T02:31:23-07:00 Los_Angeles,1262.0810546875kVA
2021-04-01T02:36:42-07:00 Los_Angeles,1319.3692626953125kVA
2021-04-01T02:38:01-07:00 Los_Angeles,1280.196044921875kVA
2021-04-01T02:40:54-07:00 Los_Angeles,1246.6558837890625kVA
2021-04-01T02:41:54-07:00 Los_Angeles,1293.2728271484375kVA
2021-04-01T02:45:00-07:00 Los_Angeles,1303.7161865234375kVA
2021-04-01T02:47:01-07:00 Los_Angeles,1267.6221923828125kVA
2021-04-01T02:48:33-07:00 Los_Angeles,1314.2364501953125kVA
2021-04-01T02:49:52-07:00 Los_Angeles,1279.7891845703125kVA
2021-04-01T02:55:35-07:00 Los_Angeles,1315.69091796875kVA
2021-04-01T02:56:35-07:00 Los_Angeles,1270.542236328125kVA
2021-04-01T02:59:46-07:00 Los_Angeles,1307.0203857421875kVA
2021-04-01T03:00:00-07:00 Los_Angeles,1278.920654296875kVA
2021-04-01T03:01:58-07:00 Los_Angeles,1322.9384765625kVA
2021-04-01T03:02:59-07:00 Los_Angeles,1284.3411865234375kVA
2021-04-01T03:09:28-07:00 Los_Angeles,1320.9176025390625kVA
2021-04-01T03:10:34-07:00 Los_Angeles,1287.7655029296875kVA
2021-04-01T03:13:06-07:00 Los_Angeles,1340.033447265625kVA
2021-04-01T03:14:06-07:00 Los_Angeles,1260.3587646484375kVA
2021-04-01T03:15:00-07:00 Los_Angeles,1266.262939453125kVA
2021-04-01T03:19:50-07:00 Los_Angeles,1302.9232177734375kVA
2021-04-01T03:20:50-07:00 Los_Angeles,1247.5751953125kVA
2021-04-01T03:22:44-07:00 Los_Angeles,1282.114990234375kVA
