,Datetime,Value,ID,anomaly_by_human,raw_value,loss,threshold,anomaly_by_machine,anomaly_by_machine_int,year_month
25417,2020-12-11 00:15:00,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.34410795667134575,1.4962871835840603,False,False,2020-12
25418,2020-12-11 00:30:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3337904880281572,1.4962871835840603,False,False,2020-12
25419,2020-12-11 00:45:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.32502319314442923,1.4962871835840603,False,False,2020-12
25420,2020-12-11 01:00:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.31786159970723443,1.4962871835840603,False,False,2020-12
25421,2020-12-11 01:15:00,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.37536021393304003,1.4962871835840603,False,False,2020-12
25422,2020-12-11 01:30:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3783863340334794,1.4962871835840603,False,False,2020-12
25423,2020-12-11 01:45:00,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.37564401184584484,1.4962871835840603,False,False,2020-12
25424,2020-12-11 02:00:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.36090576206709724,1.4962871835840603,False,False,2020-12
25425,2020-12-11 02:15:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.34841943934625175,1.4962871835840603,False,False,2020-12
25426,2020-12-11 02:30:00,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.3532030576801772,1.4962871835840603,False,False,2020-12
25427,2020-12-11 02:45:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3405877425607518,1.4962871835840603,False,False,2020-12
25428,2020-12-11 03:00:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3299682288036924,1.4962871835840603,False,False,2020-12
25429,2020-12-11 03:15:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3212617306576353,1.4962871835840603,False,False,2020-12
25430,2020-12-11 03:30:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.31361838863950786,1.4962871835840603,False,False,2020-12
25431,2020-12-11 03:45:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3438088410443661,1.4962871835840603,False,False,2020-12
25432,2020-12-11 04:00:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3158125550554583,1.4962871835840603,False,False,2020-12
25433,2020-12-11 04:15:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.31125004996919525,1.4962871835840603,False,False,2020-12
25434,2020-12-11 04:30:00,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.3206771006024167,1.4962871835840603,False,False,2020-12
25435,2020-12-11 04:45:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3506170863426428,1.4962871835840603,False,False,2020-12
25436,2020-12-11 05:00:00,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.33609992573722103,1.4962871835840603,False,False,2020-12
25437,2020-12-11 05:15:00,1.0824168264787628,Campus Energy Centre Process System Pump Speed,False,74,0.35188943911164106,1.4962871835840603,False,False,2020-12
25438,2020-12-11 05:30:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.32697029456662163,1.4962871835840603,False,False,2020-12
25439,2020-12-11 05:45:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.3253643388069374,1.4962871835840603,False,False,2020-12
25440,2020-12-11 05:56:52,2.0526188674352728,Campus Energy Centre Process System Pump Speed,False,81,0.4588340479341388,1.4962871835840603,False,False,2020-12
25441,2020-12-11 06:00:00,2.1912191590004886,Campus Energy Centre Process System Pump Speed,False,82,0.5466759170321488,1.4962871835840603,False,False,2020-12
25442,2020-12-11 06:15:00,2.1912191590004886,Campus Energy Centre Process System Pump Speed,False,82,0.5857897448289694,1.4962871835840603,False,False,2020-12
25443,2020-12-11 06:30:00,2.3298194505657044,Campus Energy Centre Process System Pump Speed,False,83,0.6149221820700054,1.4962871835840603,False,False,2020-12
25444,2020-12-11 06:45:35,2.3298194505657044,Campus Energy Centre Process System Pump Speed,False,83,0.6210893775359885,1.4962871835840603,False,False,2020-12
25445,2020-12-11 07:00:00,2.1912191590004886,Campus Energy Centre Process System Pump Speed,False,82,0.5993297355518109,1.4962871835840603,False,False,2020-12
25446,2020-12-11 07:15:00,2.46841974213092,Campus Energy Centre Process System Pump Speed,False,84,0.6038726603888736,1.4962871835840603,False,False,2020-12
25447,2020-12-11 07:30:00,2.46841974213092,Campus Energy Centre Process System Pump Speed,False,84,0.5809729497396856,1.4962871835840603,False,False,2020-12
25448,2020-12-11 07:45:00,2.46841974213092,Campus Energy Centre Process System Pump Speed,False,84,0.5534328142255361,1.4962871835840603,False,False,2020-12
25449,2020-12-11 08:00:00,2.607020033696136,Campus Energy Centre Process System Pump Speed,False,85,0.5335088537783091,1.4962871835840603,False,False,2020-12
25450,2020-12-11 08:15:00,2.46841974213092,Campus Energy Centre Process System Pump Speed,False,84,0.48248496635635096,1.4962871835840603,False,False,2020-12
25451,2020-12-11 08:30:00,2.745620325261352,Campus Energy Centre Process System Pump Speed,False,86,0.45605209536938823,1.4962871835840603,False,False,2020-12
25452,2020-12-11 08:45:00,2.745620325261352,Campus Energy Centre Process System Pump Speed,False,86,0.38933901715175734,1.4962871835840603,False,False,2020-12
25453,2020-12-11 09:00:00,2.884220616826567,Campus Energy Centre Process System Pump Speed,False,87,0.33949260324404684,1.4962871835840603,False,False,2020-12
25454,2020-12-11 09:15:00,3.022820908391783,Campus Energy Centre Process System Pump Speed,False,88,0.3110818961191792,1.4962871835840603,False,False,2020-12
25455,2020-12-11 09:30:00,2.745620325261352,Campus Energy Centre Process System Pump Speed,False,86,0.29124486202183425,1.4962871835840603,False,False,2020-12
25456,2020-12-11 09:45:00,3.022820908391783,Campus Energy Centre Process System Pump Speed,False,88,0.2761071096597006,1.4962871835840603,False,False,2020-12
25457,2020-12-11 10:00:00,2.745620325261352,Campus Energy Centre Process System Pump Speed,False,86,0.26001411759830334,1.4962871835840603,False,False,2020-12
