,Datetime,Value,ID,anomaly_by_human,raw_value,loss,threshold,anomaly_by_machine,anomaly_by_machine_int,year_month
25417,2020-12-11 0:15,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.1145697779324306,1.3223140749504818,False,False,2020-12
25418,2020-12-11 0:30,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.1092857784893764,1.3223140749504818,False,False,2020-12
25419,2020-12-11 0:45,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.1035527732835862,1.3223140749504818,False,False,2020-12
25420,2020-12-11 1:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.10225596694813698,1.3223140749504818,False,False,2020-12
25421,2020-12-11 1:15,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.14270001542636368,1.3223140749504818,False,False,2020-12
25422,2020-12-11 1:30,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.12907455290724307,1.3223140749504818,False,False,2020-12
25423,2020-12-11 1:45,1.49821770117441,Campus Energy Centre Process System Pump Speed,False,77,0.1335778501497361,1.3223140749504818,False,False,2020-12
25424,2020-12-11 2:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.1272024896608445,1.3223140749504818,False,False,2020-12
25425,2020-12-11 2:15,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.12077632217274635,1.3223140749504818,False,False,2020-12
25426,2020-12-11 2:30,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.12057307386065157,1.3223140749504818,False,False,2020-12
25427,2020-12-11 2:45,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.11547854566240938,1.3223140749504818,False,False,2020-12
25428,2020-12-11 3:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.11025005801185599,1.3223140749504818,False,False,2020-12
25429,2020-12-11 3:15,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.10534403943682344,1.3223140749504818,False,False,2020-12
25430,2020-12-11 3:30,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.10489507341051728,1.3223140749504818,False,False,2020-12
25431,2020-12-11 3:45,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.10842376431194514,1.3223140749504818,False,False,2020-12
25432,2020-12-11 4:00,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.08526875830655782,1.3223140749504818,False,False,2020-12
25433,2020-12-11 4:15,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.08145522929197041,1.3223140749504818,False,False,2020-12
25434,2020-12-11 4:30,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.09449383628332207,1.3223140749504818,False,False,2020-12
25435,2020-12-11 4:45,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.09793999461995093,1.3223140749504818,False,False,2020-12
25436,2020-12-11 5:00,1.3596174096091942,Campus Energy Centre Process System Pump Speed,False,76,0.09045804143212784,1.3223140749504818,False,False,2020-12
25437,2020-12-11 5:15,1.0824168264787628,Campus Energy Centre Process System Pump Speed,False,74,0.09307062892781226,1.3223140749504818,False,False,2020-12
25438,2020-12-11 5:30,1.2210171180439786,Campus Energy Centre Process System Pump Speed,False,75,0.07131293063625144,1.3223140749504818,False,False,2020-12
